% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
3.61321	1	4	3	2.63114e-12	5547.41	0
3.61421	1	1	2	7.81833e-13	1648.39	0
3.61421	1	2	4	2.63114e-12	5547.41	0
3.61421	1	3	1	2.63114e-12	5547.41	0
3.61421	1	4	3	2.63114e-12	5547.41	0
3.61521	1	1	2	7.81814e-13	1648.35	0
3.61521	1	2	4	2.63114e-12	5547.41	0
3.61521	1	3	1	2.63114e-12	5547.41	0
3.61521	1	4	3	2.63114e-12	5547.41	0
3.61621	1	1	2	7.81796e-13	1648.32	0
3.61621	1	2	4	2.63114e-12	5547.41	0
3.61621	1	3	1	2.63114e-12	5547.41	0
3.61621	1	4	3	2.63114e-12	5547.41	0
3.61721	1	1	2	7.81777e-13	1648.28	0
3.61721	1	2	4	2.63114e-12	5547.41	0
3.61721	1	3	1	2.63114e-12	5547.41	0
3.61721	1	4	3	2.63114e-12	5547.41	0
3.61821	1	1	2	7.81759e-13	1648.24	0
3.61821	1	2	4	2.63114e-12	5547.41	0
3.61821	1	3	1	2.63114e-12	5547.41	0
3.61821	1	4	3	2.63114e-12	5547.41	0
3.61921	1	1	2	7.81741e-13	1648.2	0
3.61921	1	2	4	2.63114e-12	5547.41	0
3.61921	1	3	1	2.63114e-12	5547.41	0
3.61921	1	4	3	2.63114e-12	5547.41	0
3.62021	1	1	2	7.81722e-13	1648.16	0
3.62021	1	2	4	2.63114e-12	5547.41	0
3.62021	1	3	1	2.63114e-12	5547.41	0
3.62021	1	4	3	2.63114e-12	5547.41	0
3.62121	1	1	2	7.81704e-13	1648.12	0
3.62121	1	2	4	2.63114e-12	5547.41	0
3.62121	1	3	1	2.63114e-12	5547.41	0
3.62121	1	4	3	2.63114e-12	5547.41	0
3.62221	1	1	2	7.81685e-13	1648.08	0
3.62221	1	2	4	2.63114e-12	5547.41	0
3.62221	1	3	1	2.63114e-12	5547.41	0
3.62221	1	4	3	2.63114e-12	5547.41	0
3.62321	1	1	2	7.81667e-13	1648.04	0
3.62321	1	2	4	2.63114e-12	5547.41	0
3.62321	1	3	1	2.63114e-12	5547.41	0
3.62321	1	4	3	2.63114e-12	5547.41	0
3.62421	1	1	2	7.81649e-13	1648.01	0
3.62421	1	2	4	2.63114e-12	5547.41	0
3.62421	1	3	1	2.63114e-12	5547.41	0
3.62421	1	4	3	2.63114e-12	5547.41	0
3.62521	1	1	2	7.8163e-13	1647.97	0
3.62521	1	2	4	2.63114e-12	5547.41	0
3.62521	1	3	1	2.63114e-12	5547.41	0
3.62521	1	4	3	2.63114e-12	5547.41	0
3.62621	1	1	2	7.81612e-13	1647.93	0
3.62621	1	2	4	2.63114e-12	5547.41	0
3.62621	1	3	1	2.63114e-12	5547.41	0
3.62621	1	4	3	2.63114e-12	5547.41	0
3.62721	1	1	2	7.81594e-13	1647.89	0
3.62721	1	2	4	2.63114e-12	5547.41	0
3.62721	1	3	1	2.63114e-12	5547.41	0
3.62721	1	4	3	2.63114e-12	5547.41	0
3.62821	1	1	2	7.81575e-13	1647.85	0
3.62821	1	2	4	2.63114e-12	5547.41	0
3.62821	1	3	1	2.63114e-12	5547.41	0
3.62821	1	4	3	2.63114e-12	5547.41	0
3.62921	1	1	2	7.81557e-13	1647.81	0
3.62921	1	2	4	2.63114e-12	5547.41	0
3.62921	1	3	1	2.63114e-12	5547.41	0
3.62921	1	4	3	2.63114e-12	5547.41	0
3.63021	1	1	2	7.81538e-13	1647.77	0
3.63021	1	2	4	2.63114e-12	5547.41	0
3.63021	1	3	1	2.63114e-12	5547.41	0
3.63021	1	4	3	2.63114e-12	5547.41	0
3.63121	1	1	2	7.8152e-13	1647.73	0
3.63121	1	2	4	2.63114e-12	5547.41	0
3.63121	1	3	1	2.63114e-12	5547.41	0
3.63121	1	4	3	2.63114e-12	5547.41	0
3.63221	1	1	2	7.81502e-13	1647.7	0
3.63221	1	2	4	2.63114e-12	5547.41	0
3.63221	1	3	1	2.63114e-12	5547.41	0
3.63221	1	4	3	2.63114e-12	5547.41	0
3.63321	1	1	2	7.81483e-13	1647.66	0
3.63321	1	2	4	2.63114e-12	5547.41	0
3.63321	1	3	1	2.63114e-12	5547.41	0
3.63321	1	4	3	2.63114e-12	5547.41	0
3.63421	1	1	2	7.81465e-13	1647.62	0
3.63421	1	2	4	2.63114e-12	5547.41	0
3.63421	1	3	1	2.63114e-12	5547.41	0
3.63421	1	4	3	2.63114e-12	5547.41	0
3.63521	1	1	2	7.81446e-13	1647.58	0
3.63521	1	2	4	2.63114e-12	5547.41	0
3.63521	1	3	1	2.63114e-12	5547.41	0
3.63521	1	4	3	2.63114e-12	5547.41	0
3.63621	1	1	2	7.81428e-13	1647.54	0
3.63621	1	2	4	2.63114e-12	5547.41	0
3.63621	1	3	1	2.63114e-12	5547.41	0
3.63621	1	4	3	2.63114e-12	5547.41	0
3.63721	1	1	2	7.8141e-13	1647.5	0
3.63721	1	2	4	2.63114e-12	5547.41	0
3.63721	1	3	1	2.63114e-12	5547.41	0
3.63721	1	4	3	2.63114e-12	5547.41	0
3.63821	1	1	2	7.81391e-13	1647.46	0
3.63821	1	2	4	2.63114e-12	5547.41	0
3.63821	1	3	1	2.63114e-12	5547.41	0
3.63821	1	4	3	2.63114e-12	5547.41	0
3.63921	1	1	2	7.81373e-13	1647.42	0
3.63921	1	2	4	2.63114e-12	5547.41	0
3.63921	1	3	1	2.63114e-12	5547.41	0
3.63921	1	4	3	2.63114e-12	5547.41	0
3.64021	1	1	2	7.81354e-13	1647.39	0
3.64021	1	2	4	2.63114e-12	5547.41	0
3.64021	1	3	1	2.63114e-12	5547.41	0
3.64021	1	4	3	2.63114e-12	5547.41	0
3.64121	1	1	2	7.81336e-13	1647.35	0
3.64121	1	2	4	2.63114e-12	5547.41	0
3.64121	1	3	1	2.63114e-12	5547.41	0
3.64121	1	4	3	2.63114e-12	5547.41	0
3.64221	1	1	2	7.81318e-13	1647.31	0
3.64221	1	2	4	2.63114e-12	5547.41	0
3.64221	1	3	1	2.63114e-12	5547.41	0
3.64221	1	4	3	2.63114e-12	5547.41	0
3.64321	1	1	2	7.81299e-13	1647.27	0
3.64321	1	2	4	2.63114e-12	5547.41	0
3.64321	1	3	1	2.63114e-12	5547.41	0
3.64321	1	4	3	2.63114e-12	5547.41	0
3.64421	1	1	2	7.81281e-13	1647.23	0
3.64421	1	2	4	2.63114e-12	5547.41	0
3.64421	1	3	1	2.63114e-12	5547.41	0
3.64421	1	4	3	2.63114e-12	5547.41	0
3.64521	1	1	2	7.81263e-13	1647.19	0
3.64521	1	2	4	2.63114e-12	5547.41	0
3.64521	1	3	1	2.63114e-12	5547.41	0
3.64521	1	4	3	2.63114e-12	5547.41	0
3.64621	1	1	2	7.81244e-13	1647.15	0
3.64621	1	2	4	2.63114e-12	5547.41	0
3.64621	1	3	1	2.63114e-12	5547.41	0
3.64621	1	4	3	2.63114e-12	5547.41	0
3.64721	1	1	2	7.81226e-13	1647.11	0
3.64721	1	2	4	2.63114e-12	5547.41	0
3.64721	1	3	1	2.63114e-12	5547.41	0
3.64721	1	4	3	2.63114e-12	5547.41	0
3.64821	1	1	2	7.81207e-13	1647.08	0
3.64821	1	2	4	2.63114e-12	5547.41	0
3.64821	1	3	1	2.63114e-12	5547.41	0
3.64821	1	4	3	2.63114e-12	5547.41	0
3.64921	1	1	2	7.81189e-13	1647.04	0
3.64921	1	2	4	2.63114e-12	5547.41	0
3.64921	1	3	1	2.63114e-12	5547.41	0
3.64921	1	4	3	2.63114e-12	5547.41	0
3.65021	1	1	2	7.81171e-13	1647	0
3.65021	1	2	4	2.63114e-12	5547.41	0
3.65021	1	3	1	2.63114e-12	5547.41	0
3.65021	1	4	3	2.63114e-12	5547.41	0
3.65121	1	1	2	7.81152e-13	1646.96	0
3.65121	1	2	4	2.63114e-12	5547.41	0
3.65121	1	3	1	2.63114e-12	5547.41	0
3.65121	1	4	3	2.63114e-12	5547.41	0
3.65221	1	1	2	7.81134e-13	1646.92	0
3.65221	1	2	4	2.63114e-12	5547.41	0
3.65221	1	3	1	2.63114e-12	5547.41	0
3.65221	1	4	3	2.63114e-12	5547.41	0
3.65321	1	1	2	7.81116e-13	1646.88	0
3.65321	1	2	4	2.63114e-12	5547.41	0
3.65321	1	3	1	2.63114e-12	5547.41	0
3.65321	1	4	3	2.63114e-12	5547.41	0
3.65421	1	1	2	7.81097e-13	1646.84	0
3.65421	1	2	4	2.63114e-12	5547.41	0
3.65421	1	3	1	2.63114e-12	5547.41	0
3.65421	1	4	3	2.63114e-12	5547.41	0
3.65521	1	1	2	7.81079e-13	1646.8	0
3.65521	1	2	4	2.63114e-12	5547.41	0
3.65521	1	3	1	2.63114e-12	5547.41	0
3.65521	1	4	3	2.63114e-12	5547.41	0
3.65621	1	1	2	7.8106e-13	1646.77	0
3.65621	1	2	4	2.63114e-12	5547.41	0
3.65621	1	3	1	2.63114e-12	5547.41	0
3.65621	1	4	3	2.63114e-12	5547.41	0
3.65721	1	1	2	7.81042e-13	1646.73	0
3.65721	1	2	4	2.63114e-12	5547.41	0
3.65721	1	3	1	2.63114e-12	5547.41	0
3.65721	1	4	3	2.63114e-12	5547.41	0
3.65821	1	1	2	7.81024e-13	1646.69	0
3.65821	1	2	4	2.63114e-12	5547.41	0
3.65821	1	3	1	2.63114e-12	5547.41	0
3.65821	1	4	3	2.63114e-12	5547.41	0
3.65921	1	1	2	7.81005e-13	1646.65	0
3.65921	1	2	4	2.63114e-12	5547.41	0
3.65921	1	3	1	2.63114e-12	5547.41	0
3.65921	1	4	3	2.63114e-12	5547.41	0
3.66021	1	1	2	7.80987e-13	1646.61	0
3.66021	1	2	4	2.63114e-12	5547.41	0
3.66021	1	3	1	2.63114e-12	5547.41	0
3.66021	1	4	3	2.63114e-12	5547.41	0
3.66121	1	1	2	7.80969e-13	1646.57	0
3.66121	1	2	4	2.63114e-12	5547.41	0
3.66121	1	3	1	2.63114e-12	5547.41	0
3.66121	1	4	3	2.63114e-12	5547.41	0
3.66221	1	1	2	7.8095e-13	1646.53	0
3.66221	1	2	4	2.63114e-12	5547.41	0
3.66221	1	3	1	2.63114e-12	5547.41	0
3.66221	1	4	3	2.63114e-12	5547.41	0
3.66321	1	1	2	7.80932e-13	1646.49	0
3.66321	1	2	4	2.63114e-12	5547.41	0
3.66321	1	3	1	2.63114e-12	5547.41	0
3.66321	1	4	3	2.63114e-12	5547.41	0
3.66421	1	1	2	7.80913e-13	1646.46	0
3.66421	1	2	4	2.63114e-12	5547.41	0
3.66421	1	3	1	2.63114e-12	5547.41	0
3.66421	1	4	3	2.63114e-12	5547.41	0
3.66521	1	1	2	7.80895e-13	1646.42	0
3.66521	1	2	4	2.63114e-12	5547.41	0
3.66521	1	3	1	2.63114e-12	5547.41	0
3.66521	1	4	3	2.63114e-12	5547.41	0
3.66621	1	1	2	7.80877e-13	1646.38	0
3.66621	1	2	4	2.63114e-12	5547.41	0
3.66621	1	3	1	2.63114e-12	5547.41	0
3.66621	1	4	3	2.63114e-12	5547.41	0
3.66721	1	1	2	7.80858e-13	1646.34	0
3.66721	1	2	4	2.63114e-12	5547.41	0
3.66721	1	3	1	2.63114e-12	5547.41	0
3.66721	1	4	3	2.63114e-12	5547.41	0
3.66821	1	1	2	7.8084e-13	1646.3	0
3.66821	1	2	4	2.63114e-12	5547.41	0
3.66821	1	3	1	2.63114e-12	5547.41	0
3.66821	1	4	3	2.63114e-12	5547.41	0
3.66921	1	1	2	7.80822e-13	1646.26	0
3.66921	1	2	4	2.63114e-12	5547.41	0
3.66921	1	3	1	2.63114e-12	5547.41	0
3.66921	1	4	3	2.63114e-12	5547.41	0
3.67021	1	1	2	7.80803e-13	1646.22	0
3.67021	1	2	4	2.63114e-12	5547.41	0
3.67021	1	3	1	2.63114e-12	5547.41	0
3.67021	1	4	3	2.63114e-12	5547.41	0
3.67121	1	1	2	7.80785e-13	1646.18	0
3.67121	1	2	4	2.63114e-12	5547.41	0
3.67121	1	3	1	2.63114e-12	5547.41	0
3.67121	1	4	3	2.63114e-12	5547.41	0
3.67221	1	1	2	7.80767e-13	1646.15	0
3.67221	1	2	4	2.63114e-12	5547.41	0
3.67221	1	3	1	2.63114e-12	5547.41	0
3.67221	1	4	3	2.63114e-12	5547.41	0
3.67321	1	1	2	7.80748e-13	1646.11	0
3.67321	1	2	4	2.63114e-12	5547.41	0
3.67321	1	3	1	2.63114e-12	5547.41	0
3.67321	1	4	3	2.63114e-12	5547.41	0
3.67421	1	1	2	7.8073e-13	1646.07	0
3.67421	1	2	4	2.63114e-12	5547.41	0
3.67421	1	3	1	2.63114e-12	5547.41	0
3.67421	1	4	3	2.63114e-12	5547.41	0
3.67521	1	1	2	7.80711e-13	1646.03	0
3.67521	1	2	4	2.63114e-12	5547.41	0
3.67521	1	3	1	2.63114e-12	5547.41	0
3.67521	1	4	3	2.63114e-12	5547.41	0
3.67621	1	1	2	7.80693e-13	1645.99	0
3.67621	1	2	4	2.63114e-12	5547.41	0
3.67621	1	3	1	2.63114e-12	5547.41	0
3.67621	1	4	3	2.63114e-12	5547.41	0
3.67721	1	1	2	7.80675e-13	1645.95	0
3.67721	1	2	4	2.63114e-12	5547.41	0
3.67721	1	3	1	2.63114e-12	5547.41	0
3.67721	1	4	3	2.63114e-12	5547.41	0
3.67821	1	1	2	7.80656e-13	1645.91	0
3.67821	1	2	4	2.63114e-12	5547.41	0
3.67821	1	3	1	2.63114e-12	5547.41	0
3.67821	1	4	3	2.63114e-12	5547.41	0
3.67921	1	1	2	7.80638e-13	1645.87	0
3.67921	1	2	4	2.63114e-12	5547.41	0
3.67921	1	3	1	2.63114e-12	5547.41	0
3.67921	1	4	3	2.63114e-12	5547.41	0
3.68021	1	1	2	7.8062e-13	1645.84	0
3.68021	1	2	4	2.63114e-12	5547.41	0
3.68021	1	3	1	2.63114e-12	5547.41	0
3.68021	1	4	3	2.63114e-12	5547.41	0
3.68121	1	1	2	7.80601e-13	1645.8	0
3.68121	1	2	4	2.63114e-12	5547.41	0
3.68121	1	3	1	2.63114e-12	5547.41	0
3.68121	1	4	3	2.63114e-12	5547.41	0
3.68221	1	1	2	7.80583e-13	1645.76	0
3.68221	1	2	4	2.63114e-12	5547.41	0
3.68221	1	3	1	2.63114e-12	5547.41	0
3.68221	1	4	3	2.63114e-12	5547.41	0
3.68321	1	1	2	7.80565e-13	1645.72	0
3.68321	1	2	4	2.63114e-12	5547.41	0
3.68321	1	3	1	2.63114e-12	5547.41	0
3.68321	1	4	3	2.63114e-12	5547.41	0
3.68421	1	1	2	7.80546e-13	1645.68	0
3.68421	1	2	4	2.63114e-12	5547.41	0
3.68421	1	3	1	2.63114e-12	5547.41	0
3.68421	1	4	3	2.63114e-12	5547.41	0
3.68521	1	1	2	7.80528e-13	1645.64	0
3.68521	1	2	4	2.63114e-12	5547.41	0
3.68521	1	3	1	2.63114e-12	5547.41	0
3.68521	1	4	3	2.63114e-12	5547.41	0
3.68621	1	1	2	7.80509e-13	1645.6	0
3.68621	1	2	4	2.63114e-12	5547.41	0
3.68621	1	3	1	2.63114e-12	5547.41	0
3.68621	1	4	3	2.63114e-12	5547.41	0
3.68721	1	1	2	7.80491e-13	1645.56	0
3.68721	1	2	4	2.63114e-12	5547.41	0
3.68721	1	3	1	2.63114e-12	5547.41	0
3.68721	1	4	3	2.63114e-12	5547.41	0
3.68821	1	1	2	7.80473e-13	1645.53	0
3.68821	1	2	4	2.63114e-12	5547.41	0
3.68821	1	3	1	2.63114e-12	5547.41	0
3.68821	1	4	3	2.63114e-12	5547.41	0
3.68921	1	1	2	7.80454e-13	1645.49	0
3.68921	1	2	4	2.63114e-12	5547.41	0
3.68921	1	3	1	2.63114e-12	5547.41	0
3.68921	1	4	3	2.63114e-12	5547.41	0
3.69021	1	1	2	7.80436e-13	1645.45	0
3.69021	1	2	4	2.63114e-12	5547.41	0
3.69021	1	3	1	2.63114e-12	5547.41	0
3.69021	1	4	3	2.63114e-12	5547.41	0
3.69121	1	1	2	7.80418e-13	1645.41	0
3.69121	1	2	4	2.63114e-12	5547.41	0
3.69121	1	3	1	2.63114e-12	5547.41	0
3.69121	1	4	3	2.63114e-12	5547.41	0
3.69221	1	1	2	7.80399e-13	1645.37	0
3.69221	1	2	4	2.63114e-12	5547.41	0
3.69221	1	3	1	2.63114e-12	5547.41	0
3.69221	1	4	3	2.63114e-12	5547.41	0
3.69321	1	1	2	7.80381e-13	1645.33	0
3.69321	1	2	4	2.63114e-12	5547.41	0
3.69321	1	3	1	2.63114e-12	5547.41	0
3.69321	1	4	3	2.63114e-12	5547.41	0
3.69421	1	1	2	7.80363e-13	1645.29	0
3.69421	1	2	4	2.63114e-12	5547.41	0
3.69421	1	3	1	2.63114e-12	5547.41	0
3.69421	1	4	3	2.63114e-12	5547.41	0
3.69521	1	1	2	7.80344e-13	1645.26	0
3.69521	1	2	4	2.63114e-12	5547.41	0
3.69521	1	3	1	2.63114e-12	5547.41	0
3.69521	1	4	3	2.63114e-12	5547.41	0
3.69621	1	1	2	7.80326e-13	1645.22	0
3.69621	1	2	4	2.63114e-12	5547.41	0
3.69621	1	3	1	2.63114e-12	5547.41	0
3.69621	1	4	3	2.63114e-12	5547.41	0
3.69721	1	1	2	7.80308e-13	1645.18	0
3.69721	1	2	4	2.63114e-12	5547.41	0
3.69721	1	3	1	2.63114e-12	5547.41	0
3.69721	1	4	3	2.63114e-12	5547.41	0
3.69821	1	1	2	7.80289e-13	1645.14	0
3.69821	1	2	4	2.63114e-12	5547.41	0
3.69821	1	3	1	2.63114e-12	5547.41	0
3.69821	1	4	3	2.63114e-12	5547.41	0
3.69921	1	1	2	7.80271e-13	1645.1	0
3.69921	1	2	4	2.63114e-12	5547.41	0
3.69921	1	3	1	2.63114e-12	5547.41	0
3.69921	1	4	3	2.63114e-12	5547.41	0
3.70021	1	1	2	7.80253e-13	1645.06	0
3.70021	1	2	4	2.63114e-12	5547.41	0
